x,y,rho,V,Ex,Ey
0.8515625,0.640625,-5.66861121275e-06,-0.000947533042427,-0.00665893761338,-0.00386775050833
0.8515625,0.6484375,-3.60847048957e-06,-0.000917224602327,-0.00636246445413,-0.00388320592461
0.8515625,0.65625,-2.24164456371e-06,-0.000886857949855,-0.00607252500003,-0.00388344182743
0.8515625,0.6640625,-1.35896243816e-06,-0.000856545823773,-0.005790021796,-0.00387002041648
0.8515625,0.671875,-8.03980030108e-07,-0.000826388880847,-0.00551565173484,-0.00384446177964
0.8515625,0.6796875,-4.64173323474e-07,-0.000796476108466,-0.00524992950882,-0.00380822524618
0.8515625,0.6875,-2.61524391816e-07,-0.000766885361376,-0.00499321065061,-0.00376269588955
0.8515625,0.6953125,-1.43794187601e-07,-0.000737683985192,-0.00474571350221,-0.00370917542389
0.8515625,0.703125,-7.71556207278e-08,-0.000708929495377,-0.00450753967332,-0.0036488767558
0.8515625,0.7109375,-4.04008883847e-08,-0.000680670285883,-0.00427869273164,-0.00358292150373
0.8515625,0.71875,-2.0644832701e-08,-0.000652946346882,-0.00405909500533,-0.00351233986693
0.8515625,0.7265625,-1.02950610904e-08,-0.000625789975462,-0.00384860248126,-0.00343807230418
0.8515625,0.734375,-5.01006771361e-09,-0.000599226467129,-0.00364701785449,-0.0033609725618
0.8515625,0.7421875,-2.37933378076e-09,-0.000573274779184,-0.00345410183303,-0.00328181166672
0.8515625,0.75,-1.10271746461e-09,-0.000547948159836,-0.00326958283152,-0.00320128256944
0.8515625,0.7578125,-4.9873545428e-10,-0.000523254739036,-0.00309316520234,-0.00312000518439
0.8515625,0.765625,-2.20127012582e-10,-0.00049919807883,-0.00292453615829,-0.00303853162807
0.8515625,0.7734375,-9.48142347357e-11,-0.000475777682348,-0.00276337153805,-0.00295735150145
0.8515625,0.78125,-3.98539026794e-11,-0.00045298946162,-0.00260934055935,-0.00287689710061
0.8515625,0.7890625,-1.63480243214e-11,-0.000430826165151,-0.00246210969392,-0.00279754847132
0.8515625,0.796875,-6.54420358948e-12,-0.000409277766756,-0.00232134578722,-0.00271963824765
0.8515625,0.8046875,-2.55649787271e-12,-0.000388331817531,-0.002186718533,-0.00264345623533
0.8515625,0.8125,-9.74610704335e-13,-0.000367973763079,-0.002057902401,-0.00256925371574
0.8515625,0.8203125,-3.62588499993e-13,-0.000348187228223,-0.00193457810343,-0.00249724745877
0.8515625,0.828125,-1.31641851475e-13,-0.000328954271535,-0.00181643367553,-0.00242762344149
0.8515625,0.8359375,-4.66413428021e-14,-0.000310255611949,-0.00170316523463,-0.00236054027665
0.8515625,0.84375,-1.6126689198e-14,-0.000292070829713,-0.00159447747356,-0.00229613235935
0.8515625,0.8515625,-5.44147319663e-15,-0.000274378543835,-0.00149008393538,-0.002234512744
0.8515625,0.859375,-1.79178080541e-15,-0.000257156568088,-0.00138970710985,-0.00217577576528
0.8515625,0.8671875,-5.75771776827e-16,-0.000240382047502,-0.0012930783852,-0.00211999941855
0.8515625,0.875,-1.80556435805e-16,-0.000224031577173,-0.00119993788363,-0.0020672475151
0.8515625,0.8828125,-5.5255139649e-17,-0.000208081305079,-0.00111003420408,-0.0020175716283
0.8515625,0.890625,-1.65017307219e-17,-0.000192507020481,-0.00102312409181,-0.00197101284584
0.8515625,0.8984375,-4.80931715967e-18,-0.000177284229362,-0.000938972050909,-0.00192760334295
0.8515625,0.90625,-1.36783731814e-18,-0.000162388218247,-0.00085734991288,-0.00188736779061
0.8515625,0.9140625,-3.79649284252e-19,-0.000147794107634,-0.000778036371911,-0.00185032461191
0.8515625,0.921875,-1.02831892849e-19,-0.000133476896186,-0.000700816495578,-0.00181648709862
0.8515625,0.9296875,-2.71812973773e-20,-0.000119411496718,-0.000625481217662,-0.00178586439928
0.8515625,0.9375,-7.01147905977e-21,-0.000105572764947,-0.000551826818573,-0.00175846238879
0.8515625,0.9453125,-1.76500608924e-21,-9.19355218933e-05,-0.000479654397469,-0.00173428442883
0.8515625,0.953125,-4.3359062371e-22,-7.8474570747e-05,-0.000408769339253,-0.00171333202705
0.8515625,0.9609375,-1.0394668977e-22,-6.51647089707e-05,-0.00033898077874,-0.00169560540241
0.8515625,0.96875,-2.43185990505e-23,-5.19807363344e-05,-0.000270101063646,-0.00168110396275
0.8515625,0.9765625,-5.55218014396e-24,-3.88974595527e-05,-0.000201945217442,-0.00166982670011
0.8515625,0.984375,-1.23704543856e-24,-2.58896941451e-05,-0.000134330402748,-0.00166177250815
0.8515625,0.9921875,-2.68970631844e-25,-1.29322641129e-05,-6.70753855074e-05,-0.00165694042529
0.859375,0.0078125,-1.41530091406e-25,-1.23956547039e-05,-7.02066941504e-05,0.0015881644919
0.859375,0.015625,-6.5092293829e-25,-2.4815070186e-05,-0.000140593222699,0.00159272653763
0.859375,0.0234375,-2.92151064186e-24,-3.72820068544e-05,-0.000211339886155,0.00160032983432
0.859375,0.03125,-1.27962429314e-23,-4.98202238473e-05,-0.000282627916843,0.00161097409358
0.859375,0.0390625,-5.46958766604e-23,-6.24534770666e-05,-0.000354639943752,0.00162465867211
0.859375,0.046875,-2.2815175094e-22,-7.5205515599e-05,-0.000427560455921,0.00164138232912
0.859375,0.0546875,-9.28731406217e-22,-8.81000759591e-05,-0.000501576263559,0.00166114291007
0.859375,0.0625,-3.68938149649e-21,-0.000101160873569,-0.00057687695583,0.00168393695343
0.859375,0.0703125,-1.43025707899e-20,-0.000114411590856,-0.000653655353848,0.00170975921634
0.859375,0.078125,-5.41092798667e-20,-0.000127875861324,-0.000732107956964,0.00173860211453
0.859375,0.0859375,-1.99768270366e-19,-0.000141577248896,-0.000812435379884,0.00177045507056
0.859375,0.09375,-7.19744528757e-19,-0.000155539221802,-0.000894842777391,0.0018053037643
0.859375,0.1015625,-2.53062236774e-18,-0.000169785120213,-0.000979540252686,0.0018431292782
0.859375,0.109375,-8.68307235413e-18,-0.000184338116774,-0.00106674324423,0.00188390712947
0.859375,0.1171875,-2.90747912201e-17,-0.000199221169111,-0.00115667288491,0.00192760618021
0.859375,0.125,-9.50072827219e-17,-0.00021445696334,-0.00124955632565,0.00197418741621
0.859375,0.1328125,-3.02966281653e-16,-0.000230067847489,-0.00134562701428,0.0020236025838
0.859375,0.140625,-9.42820037382e-16,-0.000246075753711,-0.00144512491797,0.0020757926742
0.859375,0.1484375,-2.86325757435e-15,-0.000262502108024,-0.00154829667564,0.00213068624382
0.859375,0.15625,-8.48572864862e-15,-0.000279367726271,-0.00165539566363,0.00218819755876
0.859375,0.1640625,-2.4542283538e-14,-0.000296692694879,-0.00176668195502,0.0022482245519
0.859375,0.171875,-6.92688385511e-14,-0.000314496234894,-0.00188242214897,0.00231064658088
0.859375,0.1796875,-1.90791028727e-13,-0.000332796547706,-0.00200288904256,0.00237532197618
0.859375,0.1875,-5.12831981412e-13,-0.000351610640772,-0.0021283611123,0.00244208536965
0.859375,0.1953125,-1.34520774675e-12,-0.000370954131606,-0.00225912176747,0.00251074479584
0.859375,0.203125,-3.44350506169e-12,-0.000390841028207,-0.00239545833071,0.0025810785615
0.859375,0.2109375,-8.60219333485e-12,-0.00041128348413,-0.00253766069502,0.00265283188238
0.859375,0.21875,-2.09707894518e-11,-0.00043229152637,-0.002686019598,0.00272571329263
0.859375,0.2265625,-4.98904553883e-11,-0.000453872754327,-0.00284082444699,0.00279939083874
0.859375,0.234375,-1.15828988459e-10,-0.000476032008225,-0.00300236061923,0.00287348808032
0.859375,0.2421875,-2.62430414607e-10,-0.000498771005582,-0.00317090615314,0.00294757993169
0.859375,0.25,-5.8024068461e-10,-0.000522087944658,-0.00334672773766,0.00302118839432
0.859375,0.2578125,-1.25198548692e-09,-0.000545977074243,-0.00353007589898,0.00309377824871
0.859375,0.265625,-2.63625562612e-09,-0.000570428229794,-0.00372117927718,0.0031647527986
0.859375,0.2734375,-5.41717483119e-09,-0.000595426336722,-0.00392023788119,0.00323344978804
0.859375,0.28125,-1.08631378794e-08,-0.000620950882732,-0.00412741521004,0.00329913764594
0.859375,0.2890625,-2.1258608744e-08,-0.000646975362439,-0.00434282913294,0.00336101225173
0.859375,0.296875,-4.05986407485e-08,-0.000673466699165,-0.00456654143321,0.00341819446058
0.859375,0.3046875,-7.56632959342e-08,-0.000700384650886,-0.00479854594285,0.00346972867637
0.859375,0.3125,-1.37611942333e-07,-0.000727681209733,-0.00503875523006,0.00351458281502
0.859375,0.3203125,-2.44244111148e-07,-0.000755300007371,-0.00528698585291,0.00355165005616
0.859375,0.328125,-4.23047551214e-07,-0.000783175741861,-0.00554294226451,0.00357975283672
0.859375,0.3359375,-7.15074641317e-07,-0.000811233645444,-0.00580619954953,0.00359764958888
0.859375,0.34375,-1.17953457531e-06,-0.000839389016687,-0.0060761852954,0.00360404476166
0.859375,0.3515625,-1.89874691793e-06,-0.000867546844845,-0.00635216105173,0.00359760268138
0.859375,0.359375,-2.98277569409e-06,-0.000895601558584,-0.00663320401384,0.00357696578909
0.859375,0.3671875,-4.57268427744e-06,-0.0009234369353,-0.00691818977043,0.00354077773194
0.859375,0.375,-6.84098982871e-06,-0.000950926210645,-0.0072057771801,0.00348771166234
0.859375,0.3828125,-9.98766070638e-06,-0.000977932430024,-0.00749439666356,0.00341650390337
0.859375,0.390625,-1.42300269781e-05,-0.00100430908414,-0.00778224340167,0.00332599285471
0.859375,0.3984375,-1.9785397225e-05,-0.00102990106838,-0.0080672770763,0.00321516263869
0.859375,0.40625,-2.68460831932e-05,-0.00105454600036,-0.00834722984871,0.00308319052042
0.859375,0.4140625,-3.55479202246e-05,-0.00107807592026,-0.00861962419114,0.002929496602
0.859375,0.421875,-4.59350897681e-05,-0.00110031938477,-0.00888180193674,0.00275379371927
0.859375,0.4296875,-5.79258011891e-05,-0.00112110394712,-0.00913096545704,0.00255613492106
0.859375,0.4375,-7.12847509562e-05,-0.00114025899291,-0.00936423120625,0.00233695545137
0.859375,0.4453125,-8.56087846e-05,-0.00115761887605,-0.00957869500437,0.00209710587319
0.859375,0.453125,-0.000100331460316,-0.00117302627218,-0.00977150741768,0.00183787294553
0.859375,0.4609375,-0.000114750092118,-0.00118633564083,-0.00993995652337,0.00156098516498
0.859375,0.46875,-0.000128075499896,-0.00119741666538,-0.0100815543312,0.00126860054189
0.859375,0.4765625,-0.00013950063479,-0.00120615752429,-0.0101941223157,0.000963275193673
0.859375,0.484375,-0.000148280286133,-0.00121246784029,-0.0102758710141,0.000647912638095
0.859375,0.4921875,-0.000153811127009,-0.00121628115926,-0.0103254685847,0.000325695145412
0.859375,0.5,-0.000155700210837,-0.00121755682693,-0.0103420936397,-0
0.859375,0.5078125,-0.000153811127009,-0.00121628115926,-0.0103254685847,-0.000325695145412
0.859375,0.515625,-0.000148280286133,-0.00121246784029,-0.0102758710141,-0.000647912638095
0.859375,0.5234375,-0.00013950063479,-0.00120615752429,-0.0101941223157,-0.000963275193673
0.859375,0.53125,-0.000128075499896,-0.00119741666538,-0.0100815543312,-0.00126860054189
0.859375,0.5390625,-0.000114750092118,-0.00118633564083,-0.00993995652337,-0.00156098516498
0.859375,0.546875,-0.000100331460316,-0.00117302627218,-0.00977150741768,-0.00183787294553
0.859375,0.5546875,-8.56087846e-05,-0.00115761887605,-0.00957869500437,-0.00209710587319
0.859375,0.5625,-7.12847509562e-05,-0.00114025899291,-0.00936423120625,-0.00233695545137
0.859375,0.5703125,-5.79258011891e-05,-0.00112110394712,-0.00913096545704,-0.00255613492106
0.859375,0.578125,-4.59350897681e-05,-0.00110031938477,-0.00888180193674,-0.00275379371927
0.859375,0.5859375,-3.55479202246e-05,-0.00107807592026,-0.00861962419114,-0.002929496602
0.859375,0.59375,-2.68460831932e-05,-0.00105454600036,-0.00834722984871,-0.00308319052042
0.859375,0.6015625,-1.9785397225e-05,-0.00102990106838,-0.0080672770763,-0.00321516263869
0.859375,0.609375,-1.42300269781e-05,-0.00100430908414,-0.00778224340167,-0.00332599285471
0.859375,0.6171875,-9.98766070638e-06,-0.000977932430024,-0.00749439666356,-0.00341650390337
0.859375,0.625,-6.84098982871e-06,-0.000950926210645,-0.0072057771801,-0.00348771166234
0.859375,0.6328125,-4.57268427744e-06,-0.0009234369353,-0.00691818977043,-0.00354077773194
0.859375,0.640625,-2.98277569409e-06,-0.000895601558584,-0.00663320401384,-0.00357696578909
0.859375,0.6484375,-1.89874691793e-06,-0.000867546844845,-0.00635216105173,-0.00359760268138
0.859375,0.65625,-1.17953457531e-06,-0.000839389016687,-0.0060761852954,-0.00360404476166
0.859375,0.6640625,-7.15074641317e-07,-0.000811233645444,-0.00580619954953,-0.00359764958888
0.859375,0.671875,-4.23047551214e-07,-0.000783175741861,-0.00554294226451,-0.00357975283672
0.859375,0.6796875,-2.44244111148e-07,-0.000755300007371,-0.00528698585291,-0.00355165005616
0.859375,0.6875,-1.37611942333e-07,-0.000727681209733,-0.00503875523006,-0.00351458281502
0.859375,0.6953125,-7.56632959342e-08,-0.000700384650886,-0.00479854594285,-0.00346972867637
0.859375,0.703125,-4.05986407485e-08,-0.000673466699165,-0.00456654143321,-0.00341819446058
0.859375,0.7109375,-2.1258608744e-08,-0.000646975362439,-0.00434282913294,-0.00336101225173
0.859375,0.71875,-1.08631378794e-08,-0.000620950882732,-0.00412741521004,-0.00329913764594
0.859375,0.7265625,-5.41717483119e-09,-0.000595426336722,-0.00392023788119,-0.00323344978804
0.859375,0.734375,-2.63625562612e-09,-0.000570428229794,-0.00372117927718,-0.0031647527986
0.859375,0.7421875,-1.25198548692e-09,-0.000545977074243,-0.00353007589898,-0.00309377824871
0.859375,0.75,-5.8024068461e-10,-0.000522087944658,-0.00334672773766,-0.00302118839432
0.859375,0.7578125,-2.62430414607e-10,-0.000498771005582,-0.00317090615314,-0.00294757993169
0.859375,0.765625,-1.15828988459e-10,-0.000476032008225,-0.00300236061923,-0.00287348808032
0.859375,0.7734375,-4.98904553883e-11,-0.000453872754327,-0.00284082444699,-0.00279939083874
0.859375,0.78125,-2.09707894518e-11,-0.00043229152637,-0.002686019598,-0.00272571329263
0.859375,0.7890625,-8.60219333485e-12,-0.00041128348413,-0.00253766069502,-0.00265283188238
0.859375,0.796875,-3.44350506169e-12,-0.000390841028207,-0.00239545833071,-0.0025810785615
0.859375,0.8046875,-1.34520774675e-12,-0.000370954131606,-0.00225912176747,-0.00251074479584
0.859375,0.8125,-5.12831981412e-13,-0.000351610640772,-0.0021283611123,-0.00244208536965
0.859375,0.8203125,-1.90791028727e-13,-0.000332796547706,-0.00200288904256,-0.00237532197618
0.859375,0.828125,-6.92688385511e-14,-0.000314496234894,-0.00188242214897,-0.00231064658088
0.859375,0.8359375,-2.4542283538e-14,-0.000296692694879,-0.00176668195502,-0.0022482245519
0.859375,0.84375,-8.48572864862e-15,-0.000279367726271,-0.00165539566363,-0.00218819755876
0.859375,0.8515625,-2.86325757435e-15,-0.000262502108024,-0.00154829667564,-0.00213068624382
0.859375,0.859375,-9.42820037382e-16,-0.000246075753711,-0.00144512491797,-0.0020757926742
0.859375,0.8671875,-3.02966281653e-16,-0.000230067847489,-0.00134562701428,-0.0020236025838
0.859375,0.875,-9.50072827219e-17,-0.00021445696334,-0.00124955632565,-0.00197418741621
0.859375,0.8828125,-2.90747912201e-17,-0.000199221169111,-0.00115667288491,-0.00192760618021
0.859375,0.890625,-8.68307235413e-18,-0.000184338116774,-0.00106674324423,-0.00188390712947
0.859375,0.8984375,-2.53062236774e-18,-0.000169785120213,-0.000979540252686,-0.0018431292782
0.859375,0.90625,-7.19744528757e-19,-0.000155539221802,-0.000894842777391,-0.0018053037643
0.859375,0.9140625,-1.99768270366e-19,-0.000141577248896,-0.000812435379884,-0.00177045507056
0.859375,0.921875,-5.41092798667e-20,-0.000127875861324,-0.000732107956964,-0.00173860211453
0.859375,0.9296875,-1.43025707899e-20,-0.000114411590856,-0.000653655353848,-0.00170975921634
0.859375,0.9375,-3.68938149649e-21,-0.000101160873569,-0.00057687695583,-0.00168393695343
0.859375,0.9453125,-9.28731406217e-22,-8.81000759591e-05,-0.000501576263559,-0.00166114291007
0.859375,0.953125,-2.2815175094e-22,-7.5205515599e-05,-0.000427560455921,-0.00164138232912
0.859375,0.9609375,-5.46958766604e-23,-6.24534770666e-05,-0.000354639943752,-0.00162465867211
0.859375,0.96875,-1.27962429314e-23,-4.98202238473e-05,-0.000282627916843,-0.00161097409358
0.859375,0.9765625,-2.92151064186e-24,-3.72820068544e-05,-0.000211339886155,-0.00160032983432
0.859375,0.984375,-6.5092293829e-25,-2.4815070186e-05,-0.000140593222699,-0.00159272653763
0.859375,0.9921875,-1.41530091406e-25,-1.23956547039e-05,-7.02066941504e-05,-0.0015881644919
0.8671875,0.0078125,-7.26757995671e-26,-1.18352845168e-05,-7.31581683943e-05,0.00151634720259
0.8671875,0.015625,-3.3424937783e-25,-2.36929250405e-05,-0.000146495907745,0.00152063931615
0.8671875,0.0234375,-1.5001977299e-24,-3.55952738316e-05,-0.000220193187635,0.00152779200597
0.8671875,0.03125,-6.57087957236e-24,-4.75646751337e-05,-0.000294430773817,0.00153780390515
0.8671875,0.0390625,-2.80863703953e-23,-5.96234598495e-05,-0.000369390623503,0.00155067286333
0.8671875,0.046875,-1.17156081491e-22,-7.17939386232e-05,-0.000445256277118,0.00156639570724
0.8671875,0.0546875,-4.76904217747e-22,-8.40983927752e-05,-0.000522213245013,0.00158496792892
0.8671875,0.0625,-1.89449994345e-21,-9.65590625125e-05,-0.00060044938734,0.0016063832985
0.8671875,0.0703125,-7.34437996677e-21,-0.000109198131814,-0.000680155284931,0.00163063339814
0.8671875,0.078125,-2.77851525371e-20,-0.000122037709359,-0.000761524598546,0.00165770707259
0.8671875,0.0859375,-1.02581144636e-19,-0.000135099804823,-0.000844754413262,0.00168758979149
0.8671875,0.09375,-3.69589312009e-19,-0.00014840629985,-0.000930045564114,0.00172026291781
0.8671875,0.1015625,-1.2994763315e-18,-0.000161978912914,-0.0010176029382,0.0017557028761
0.8671875,0.109375,-4.45876364358e-18,-0.00017583915729,-0.00110763574753,0.00179388021362
0.8671875,0.1171875,-1.49299253478e-17,-0.000190008291252,-0.00120035776566,0.00183475854689
0.8671875,0.125,-4.87863052154e-17,-0.000204507259585,-0.00129598751977,0.00187829338573
0.8671875,0.1328125,-1.5557339462e-16,-0.000219356625404,-0.00139474842827,0.00192443082623
0.8671875,0.140625,-4.84138739569e-16,-0.000234576491244,-0.0014968688721,0.00197310610392
0.8671875,0.1484375,-1.47028473955e-15,-0.000250186408278,-0.00160258218555,0.00202424199833
0.8671875,0.15625,-4.35742751467e-15,-0.000266205272468,-0.0017121265503,0.00207774707997
0.8671875,0.1640625,-1.26024795264e-14,-0.000282651206402,-0.00182574477282,0.00213351379131
0.8671875,0.171875,-3.55695963788e-14,-0.000299541425458,-0.00194368392278,0.00219141635395
0.8671875,0.1796875,-9.79713248626e-14,-0.000316892086933,-0.00206619480551,0.00225130849544
0.8671875,0.1875,-2.63339576216e-13,-0.000334718120699,-0.00219353123816,0.00231302099083
0.8671875,0.1953125,-6.90765105906e-13,-0.000353033039915,-0.00232594909381,0.00237635901691
0.8671875,0.203125,-1.76824222457e-12,-0.000371848730338,-0.00246370507314,0.0024410993201
0.8671875,0.2109375,-4.41723221139e-12,-0.000391175216791,-0.00260705515737,0.00250698720404
0.8671875,0.21875,-1.07685148495e-11,-0.000411020405401,-0.00275625269052,0.00257373334864
0.8671875,0.2265625,-2.56187832572e-11,-0.000431389800364,-0.00291154603238,0.00264101048022
0.8671875,0.234375,-5.94782654747e-11,-0.000452286194155,-0.00307317571786,0.00270844992193
0.8671875,0.2421875,-1.3475819893e-10,-0.000473709330394,-0.00324137105188,0.00277563806596
0.8671875,0.25,-2.97953991808e-10,-0.000495655538935,-0.00341634606385,0.00284211282359
0.8671875,0.2578125,-6.42895411177e-10,-0.000518117343262,-0.00359829474127,0.0029073601272
0.8671875,0.265625,-1.35371908255e-09,-0.000541083040923,-0.00378738545977,0.0029708105796
0.8671875,0.2734375,-2.78172301268e-09,-0.000564536258568,-0.00398375452693,0.00303183637132
0.8671875,0.28125,-5.57822879468e-09,-0.000588455484225,-0.00418749876184,0.00308974861518
0.8671875,0.2890625,-1.09163102546e-08,-0.000612813580681,-0.00439866704173,0.00314379528056
0.8671875,0.296875,-2.084743003e-08,-0.000637577285484,-0.00461725076378,0.00319315994589
0.8671875,0.3046875,-3.88531546561e-08,-0.000662706704835,-0.00484317319605,0.00323696162704
0.8671875,0.3125,-7.06638273153e-08,-0.000688154810906,-0.00507627772833,0.00327425597949
0.8671875,0.3203125,-1.25419519558e-07,-0.000713866954515,-0.00531631508508,0.00330403821173
0.8671875,0.328125,-2.17235209374e-07,-0.000739780407964,-0.00556292962878,0.00332524808302
0.8671875,0.3359375,-3.67191321588e-07,-0.000765823955812,-0.00581564496821,0.00333677738559
0.8671875,0.34375,-6.05691818084e-07,-0.000791917554614,-0.00607384918985,0.00333748032523
0.8671875,0.3515625,-9.75007852144e-07,-0.000817972085894,-0.00633678015669,0.00332618720617
0.8671875,0.359375,-1.53165737649e-06,-0.000843889229711,-0.00660351145985,0.00330172178964
0.8671875,0.3671875,-2.34807653078e-06,-0.000869561488857,-0.00687293976554,0.00326292261942
0.8671875,0.375,-3.51285299608e-06,-0.000894872395639,-0.00714377445904,0.00320866848432
0.8671875,0.3828125,-5.12867066239e-06,-0.000919696933924,-0.0074145306398,0.00313790800567
0.8671875,0.390625,-7.3071286694e-06,-0.000943902208228,-0.00768352664464,0.00304969309582
0.8671875,0.3984375,-1.01598151234e-05,-0.000967348388546,-0.00794888735012,0.00294321572552
0.8671875,0.40625,-1.37854822386e-05,-0.000989889953939,-0.00820855449876,0.00281784707691
0.8671875,0.4140625,-1.82538815569e-05,-0.00101137724912,-0.00846030518326,0.00267317775688
0.8671875,0.421875,-2.35877002828e-05,-0.00103165835639,-0.00870177937931,0.00250905733725
0.8671875,0.4296875,-2.97449388689e-05,-0.00105058127002,-0.00893051702761,0.00232563111096
0.8671875,0.4375,-3.66047687895e-05,-0.0010679963425,-0.00914400462639,0.00212337166363
0.8671875,0.4453125,-4.39601699466e-05,-0.00108375895226,-0.00933973062542,0.00190310271034
0.8671875,0.453125,-5.15202740829e-05,-0.00109773232235,-0.0095152481546,0.00166601269587
0.8671875,0.4609375,-5.89242514594e-05,-0.00110979040063,-0.0096682428387,0.00141365594189
0.8671875,0.46875,-6.57668575451e-05,-0.00111982069644,-0.00979660273099,0.00114793966741
0.8671875,0.4765625,-7.16336721945e-05,-0.00112772695794,-0.00989848683434,0.000871095993433
0.8671875,0.484375,-7.61420292159e-05,-0.00113343157134,-0.009972388362,0.000585639021967
0.8671875,0.4921875,-7.89821198205e-05,-0.00113687756766,-0.0100171888879,0.00029430816697
0.8671875,0.5,-7.99521656697e-05,-0.00113803013645,-0.0100321998903,-1.38777878078e-17
0.8671875,0.5078125,-7.89821198205e-05,-0.00113687756766,-0.0100171888879,-0.00029430816697
0.8671875,0.515625,-7.61420292159e-05,-0.00113343157134,-0.009972388362,-0.000585639021967
0.8671875,0.5234375,-7.16336721945e-05,-0.00112772695794,-0.00989848683434,-0.000871095993433
0.8671875,0.53125,-6.57668575451e-05,-0.00111982069644,-0.00979660273099,-0.00114793966741
0.8671875,0.5390625,-5.89242514594e-05,-0.00110979040063,-0.0096682428387,-0.00141365594189
0.8671875,0.546875,-5.15202740829e-05,-0.00109773232235,-0.0095152481546,-0.00166601269587
0.8671875,0.5546875,-4.39601699466e-05,-0.00108375895226,-0.00933973062542,-0.00190310271034
0.8671875,0.5625,-3.66047687895e-05,-0.0010679963425,-0.00914400462639,-0.00212337166363
0.8671875,0.5703125,-2.97449388689e-05,-0.00105058127002,-0.00893051702761,-0.00232563111096
0.8671875,0.578125,-2.35877002828e-05,-0.00103165835639,-0.00870177937931,-0.00250905733725
0.8671875,0.5859375,-1.82538815569e-05,-0.00101137724912,-0.00846030518326,-0.00267317775688
0.8671875,0.59375,-1.37854822386e-05,-0.000989889953939,-0.00820855449876,-0.00281784707691
0.8671875,0.6015625,-1.01598151234e-05,-0.000967348388546,-0.00794888735012,-0.00294321572552
0.8671875,0.609375,-7.3071286694e-06,-0.000943902208228,-0.00768352664464,-0.00304969309582
0.8671875,0.6171875,-5.12867066239e-06,-0.000919696933924,-0.0074145306398,-0.00313790800567
0.8671875,0.625,-3.51285299608e-06,-0.000894872395639,-0.00714377445904,-0.00320866848432
0.8671875,0.6328125,-2.34807653078e-06,-0.000869561488857,-0.00687293976554,-0.00326292261942
0.8671875,0.640625,-1.53165737649e-06,-0.000843889229711,-0.00660351145985,-0.00330172178964
0.8671875,0.6484375,-9.75007852144e-07,-0.000817972085894,-0.00633678015669,-0.00332618720617
0.8671875,0.65625,-6.05691818084e-07,-0.000791917554614,-0.00607384918985,-0.00333748032523
0.8671875,0.6640625,-3.67191321588e-07,-0.000765823955812,-0.00581564496821,-0.00333677738559
0.8671875,0.671875,-2.17235209374e-07,-0.000739780407964,-0.00556292962878,-0.00332524808302
0.8671875,0.6796875,-1.25419519558e-07,-0.000713866954515,-0.00531631508508,-0.00330403821173
0.8671875,0.6875,-7.06638273153e-08,-0.000688154810906,-0.00507627772833,-0.00327425597949
0.8671875,0.6953125,-3.88531546561e-08,-0.000662706704835,-0.00484317319605,-0.00323696162704
0.8671875,0.703125,-2.084743003e-08,-0.000637577285484,-0.00461725076378,-0.00319315994589
0.8671875,0.7109375,-1.09163102546e-08,-0.000612813580681,-0.00439866704173,-0.00314379528056
0.8671875,0.71875,-5.57822879468e-09,-0.000588455484225,-0.00418749876184,-0.00308974861518
0.8671875,0.7265625,-2.78172301268e-09,-0.000564536258568,-0.00398375452693,-0.00303183637132
0.8671875,0.734375,-1.35371908255e-09,-0.000541083040923,-0.00378738545977,-0.0029708105796
0.8671875,0.7421875,-6.42895411177e-10,-0.000518117343262,-0.00359829474127,-0.0029073601272
0.8671875,0.75,-2.97953991808e-10,-0.000495655538935,-0.00341634606385,-0.00284211282359
0.8671875,0.7578125,-1.3475819893e-10,-0.000473709330394,-0.00324137105188,-0.00277563806596
0.8671875,0.765625,-5.94782654747e-11,-0.000452286194155,-0.00307317571786,-0.00270844992193
0.8671875,0.7734375,-2.56187832572e-11,-0.000431389800364,-0.00291154603238,-0.00264101048022
0.8671875,0.78125,-1.07685148495e-11,-0.000411020405401,-0.00275625269052,-0.00257373334864
0.8671875,0.7890625,-4.41723221139e-12,-0.000391175216791,-0.00260705515737,-0.00250698720404
0.8671875,0.796875,-1.76824222457e-12,-0.000371848730338,-0.00246370507314,-0.0024410993201
0.8671875,0.8046875,-6.90765105906e-13,-0.000353033039915,-0.00232594909381,-0.00237635901691
0.8671875,0.8125,-2.63339576216e-13,-0.000334718120699,-0.00219353123816,-0.00231302099083
0.8671875,0.8203125,-9.79713248626e-14,-0.000316892086933,-0.00206619480551,-0.00225130849544
0.8671875,0.828125,-3.55695963788e-14,-0.000299541425458,-0.00194368392278,-0.00219141635395
0.8671875,0.8359375,-1.26024795264e-14,-0.000282651206402,-0.00182574477282,-0.00213351379131
0.8671875,0.84375,-4.35742751467e-15,-0.000266205272468,-0.0017121265503,-0.00207774707997
0.8671875,0.8515625,-1.47028473955e-15,-0.000250186408278,-0.00160258218555,-0.00202424199833
0.8671875,0.859375,-4.84138739569e-16,-0.000234576491244,-0.0014968688721,-0.00197310610392
0.8671875,0.8671875,-1.5557339462e-16,-0.000219356625404,-0.00139474842827,-0.00192443082623
0.8671875,0.875,-4.87863052154e-17,-0.000204507259585,-0.00129598751977,-0.00187829338573
0.8671875,0.8828125,-1.49299253478e-17,-0.000190008291252,-0.00120035776566,-0.00183475854689
0.8671875,0.890625,-4.45876364358e-18,-0.00017583915729,-0.00110763574753,-0.00179388021362
